From_Port_Code,To_Port_Code
CNJIA,CNTAG
CNYZH,CNZHE
CNZHE,CNTZO
CNTZO,CNCZX
CNCZX,CNJIA
CNJIA,CNTAG
CNYZH,CNZHE
CNZHE,CNTZO
CNTZO,CNCZX
CNCZX,CNJIA
CNJIA,CNTAG
CNYZH,CNZHE
CNZHE,CNTZO
CNTZO,CNCZX
CNCZX,CNJIA
CNJIA,CNTAG
CNYZH,CNZHE
CNZHE,CNTZO
CNTZO,CNCZX
CNCZX,CNJIA
CNJIA,CNTAG
CNYZH,CNZHE
CNZHE,CNTZO
CNTZO,CNCZX
CNCZX,CNJIA
CNJIA,CNTAG
CNYZH,CNZHE
CNZHE,CNTZO
CNTZO,CNCZX
CNCZX,CNJIA
CNJIA,CNTAG
CNYZH,CNZHE
CNZHE,CNTZO
CNTZO,CNCZX
CNCZX,CNJIA
CNJIA,CNTAG
CNYZH,CNZHE
CNZHE,CNTZO
CNTZO,CNCZX
CNCZX,CNJIA
CNJIA,CNTAG
CNYZH,CNZHE
CNZHE,CNTZO
CNTZO,CNCZX
CNCZX,CNJIA
CNJIA,CNTAG
CNYZH,CNZHE
CNZHE,CNTZO
CNTZO,CNCZX
CNCZX,CNJIA
CNJIA,CNTAG
CNYZH,CNZHE
CNZHE,CNTZO
CNTZO,CNCZX
CNCZX,CNJIA
CNJIA,CNTAG
CNZHE,CNTZO
CNTZO,CNCZX
CNCZX,CNCGU
CNZHE,CNTZO
CNTZO,CNCZX
CNCZX,CNCGU
CNZHE,CNTZO
CNTZO,CNCZX
CNCZX,CNCGU
CNZHE,CNTZO
CNTZO,CNCZX
CNCZX,CNCGU
CNZHE,CNTZO
CNTZO,CNCZX
CNCZX,CNCGU
CNZHE,CNTZO
CNTZO,CNCZX
CNCZX,CNCGU
CNZHE,CNTZO
CNTZO,CNCZX
CNCZX,CNCGU
CNZHE,CNTZO
CNTZO,CNCZX
CNCZX,CNCGU
CNZJG,CNNTG
CNNTG,CNCGU
CNCGU,CNTAG
CNTAG,CNRUG
CNZJG,CNNTG
CNNTG,CNCGU
CNCGU,CNTAG
CNTAG,CNRUG
CNZJG,CNNTG
CNNTG,CNCGU
CNCGU,CNTAG
CNTAG,CNRUG
CNZJG,CNNTG
CNNTG,CNCGU
CNCGU,CNTAG
CNTAG,CNRUG
CNZJG,CNNTG
CNNTG,CNCGU
CNCGU,CNTAG
CNTAG,CNRUG
CNZJG,CNNTG
CNNTG,CNCGU
CNCGU,CNTAG
CNTAG,CNRUG
CNZJG,CNNTG
CNNTG,CNCGU
CNCGU,CNTAG
CNTAG,CNRUG
CNZJG,CNNTG
CNNTG,CNCGU
CNCGU,CNTAG
CNTAG,CNRUG
CNZJG,CNNTG
CNNTG,CNCGU
CNCGU,CNTAG
CNTAG,CNRUG
CNZJG,CNNTG
CNNTG,CNCGU
CNCGU,CNTAG
CNTAG,CNRUG
CNZJG,CNNTG
CNNTG,CNCGU
CNCGU,CNTAG
CNTAG,CNRUG
CNZJG,CNNTG
CNNTG,CNCGU
CNCGU,CNTAG
CNTAG,CNRUG
CNZJG,CNNTG
CNNTG,CNCGU
CNCGU,CNTAG
CNTAG,CNRUG
CNZJG,CNNTG
CNNTG,CNCGU
CNCGU,CNTAG
CNTAG,CNRUG
CNZJG,CNNTG
CNNTG,CNCGU
CNCGU,CNTAG
CNTAG,CNRUG
CNZJG,CNNTG
CNNTG,CNCGU
CNCGU,CNTAG
CNTAG,CNRUG
CNZJG,CNNTG
CNNTG,CNCGU
CNCGU,CNTAG
CNTAG,CNRUG
CNZJG,CNNTG
CNNTG,CNCGU
CNCGU,CNTAG
CNTAG,CNRUG
CNZJG,CNNTG
CNNTG,CNCGU
CNCGU,CNTAG
CNTAG,CNRUG
CNZJG,CNNTG
CNNTG,CNCGU
CNCGU,CNTAG
CNTAG,CNRUG
CNZJG,CNNTG
CNNTG,CNCGU
CNCGU,CNTAG
CNTAG,CNRUG
CNZJG,CNNTG
CNNTG,CNCGU
CNCGU,CNTAG
CNTAG,CNRUG
CNZJG,CNNTG
CNNTG,CNCGU
CNCGU,CNTAG
CNTAG,CNRUG
CNZJG,CNNTG
CNNTG,CNCGU
CNCGU,CNTAG
CNTAG,CNRUG
CNZJG,CNNTG
CNNTG,CNCGU
CNCGU,CNTAG
CNTAG,CNRUG
CNZJG,CNNTG
CNNTG,CNCGU
CNCGU,CNTAG
CNTAG,CNRUG
CNZJG,CNNTG
CNNTG,CNCGU
CNCGU,CNTAG
CNTAG,CNRUG
CNZJG,CNNTG
CNNTG,CNCGU
CNCGU,CNTAG
CNTAG,CNRUG
CNZJG,CNNTG
CNNTG,CNCGU
CNCGU,CNTAG
CNTAG,CNRUG
CNZJG,CNNTG
CNNTG,CNCGU
CNCGU,CNTAG
CNTAG,CNRUG
THBKK,SGSIN
THSGZ,SGSIN
THSGZ,SGSIN
THSGZ,SGSIN
THSGZ,SGSIN
THSGZ,SGSIN
THSGZ,SGSIN
PHSFS,PHMNL
SGSIN,MYPKG
SGSIN,MYPKG
SGSIN,MYPKG
SGSIN,MYPKG
SGSIN,MYPKG
SGSIN,MYPKG
SGSIN,MYPKG
SGSIN,MYPKG
SGSIN,MYPKG
SGSIN,MYPKG
MYPEN,SGSIN
IDSRG,SGSIN
VNDAD,VNUIH
VNUIH,SGSIN
IDSRG,SGSIN
MYPKG,SGSIN
MYPKG,SGSIN
MYPKG,SGSIN
MYPKG,SGSIN
JPSBS,JPIMI
JPSBS,JPIMI
JPSBS,JPIMI
JPSBS,JPIMI
JPSBS,JPIMI
JPSBS,JPIMI
JPSBS,JPIMI
JPSBS,JPIMI
JPSBS,JPIMI
JPSBS,JPIMI
JPSBS,JPIMI
JPSBS,JPIMI
JPHKT,JPMOJ
CNNBG,CNXMN
CNNBG,CNXMN
CNTAO,VNNHT
VNNHT,MYPKG
BDCGP,MYPKG
MYPKG,VNNHT
VNNHT,CNXMN
CNTAO,VNNHT
VNNHT,MYPKG
BDCGP,MYPKG
MYPKG,VNNHT
VNNHT,CNXMN
CNTAO,VNNHT
VNNHT,MYPKG
CNNBG,CNXMN
CNNBG,CNXMN
JPNGO,JPTYO
JPTYO,JPYOK
VNNHT,MYPKG
BDCGP,MYPKG
MYPKG,VNNHT
VNNHT,CNXMN
CNTAO,VNNHT
VNNHT,MYPKG
BDCGP,MYPKG
MYPKG,VNNHT
VNNHT,CNXMN
CNTAO,VNNHT
VNNHT,MYPKG
JPOSA,JPUKB
CNNBG,CNXMN
CNNBG,CNXMN
MYPKG,VNNHT
VNNHT,CNXMN
CNTAO,VNNHT
VNNHT,MYPKG
BDCGP,MYPKG
MYPKG,VNNHT
VNNHT,CNXMN
CNTAO,VNNHT
VNNHT,MYPKG
BDCGP,MYPKG
MYPKG,VNNHT
VNNHT,CNXMN
CNTAO,VNNHT
VNNHT,MYPKG
BDCGP,MYPKG
MYPKG,VNNHT
VNNHT,CNXMN
CNTAO,VNNHT
VNNHT,MYPKG
BDCGP,MYPKG
MYPKG,VNNHT
VNNHT,CNXMN
CNNBG,CNXMN
VNNHT,CNXMN
CNTAO,VNNHT
VNNHT,MYPKG
BDCGP,MYPKG
MYPKG,VNNHT
VNNHT,CNXMN
CNTAO,VNNHT
VNNHT,MYPKG
BDCGP,MYPKG
MYPKG,VNNHT
VNNHT,CNXMN
BDCGP,MYPKG
MYPKG,VNNHT
VNNHT,CNXMN
CNTAO,VNNHT
VNNHT,MYPKG
BDCGP,MYPKG
MYPKG,VNNHT
VNNHT,CNXMN
CNTAO,VNNHT
VNNHT,MYPKG
BDCGP,MYPKG
MYPKG,MYPGU
MYPGU,CNSHK
KRICH,CNTAO
KRICH,CNTAO
THBKK,THLCH
THLCH,VNSGN
KRICH,KRKAN
KRKAN,CNSHK
CNSHK,THLCH
THBKK,THLCH
THLCH,VNSGN
KRICH,KRKAN
KRKAN,CNSHK
CNSHK,THLCH
THBKK,THLCH
THLCH,VNSGN
KRICH,KRKAN
KRKAN,CNSHK
CNSHK,THLCH
THBKK,THLCH
THLCH,VNSGN
KRICH,KRKAN
KRKAN,CNSHK
CNSHK,THLCH
THBKK,THLCH
THLCH,VNSGN
KRICH,KRKAN
KRKAN,CNSHK
CNSHK,THLCH
KRICH,CNNBG
IDSRG,VNSGN
KRICH,CNNBG
IDSRG,VNSGN
KRICH,CNNBG
IDSRG,VNSGN
GRSKG,GRPIR
GRPIR,MTMLA
EGALY,GRPIR
GRPIR,GRSKG
GRSKG,GRPIR
GRPIR,MTMLA
EGALY,GRPIR
GRPIR,GRSKG
GRSKG,GRPIR
GRPIR,MTMLA
INMUN,INIXE
INIXE,INCOK
INCOK,LKCMB
INKAT,INVTZ
INVTZ,LKCMB
LKCMB,INCOK
INCOK,INIXE
INMUN,INCOK
INCOK,LKCMB
SGSIN,MYPKG
SGSIN,MYPKG
SGSIN,MYPKG
SGSIN,MYPKG
SGSIN,MYPKG
SGSIN,MYPKG
JPTYO,JPSMZ
JPSMZ,JPNGO
JPNGO,JPUKB
JPUKB,TWKEL
TWKEL,TWKHH
VNHPH,TWKHH
JPTYO,JPSMZ
JPSMZ,JPNGO
JPNGO,JPUKB
JPUKB,TWKEL
TWKEL,TWKHH
VNHPH,TWKHH
JPTYO,JPSMZ
JPSMZ,JPNGO
JPNGO,JPUKB
JPUKB,TWKEL
TWKEL,TWKHH
VNHPH,TWKHH
JPTYO,JPSMZ
JPSMZ,JPNGO
JPNGO,JPUKB
JPUKB,TWKEL
TWKEL,TWKHH
VNHPH,TWKHH
JPTYO,JPSMZ
JPSMZ,JPNGO
JPNGO,JPUKB
NCNOU,AUBNE
PGMTK,PGLAE
PGLAE,PGKIM
PGKIM,PGRAB
PGRAB,SBHIR
SBHIR,VUSAN
VUSAN,VUVLI
NZTRG,NZAKL
NZAKL,NCNOU
NCNOU,AUBNE
PGMTK,PGLAE
PGLAE,SBHIR
SBHIR,VUSAN
VUSAN,VUVLI
NZTRG,NZAKL
NZAKL,NCNOU
NCNOU,AUBNE
MYPKG,SGSIN
INHAL,INCCU
MYPKG,SGSIN
INHAL,INCCU
MYPKG,SGSIN
INHAL,INCCU
MYPKG,SGSIN
INHAL,INCCU
MYPKG,SGSIN
INHAL,INCCU
MYPKG,SGSIN
INHAL,INCCU
MYPKG,SGSIN
INHAL,INCCU
MYPKG,SGSIN
INHAL,INCCU
MYPKG,SGSIN
INHAL,INCCU
MYPKG,SGSIN
INHAL,INCCU
MYPKG,SGSIN
INHAL,INCCU
MYPKG,SGSIN
INHAL,INCCU
MYPKG,SGSIN
INHAL,INCCU
MYPKG,SGSIN
CNNBG,TWKHH
TWKHH,MYPKG
BDCGP,MYPKG
MYPKG,VNSGN
CNNBG,TWKHH
TWKHH,MYPKG
BDCGP,MYPKG
MYPKG,VNSGN
CNNBG,TWKHH
TWKHH,MYPKG
TRALI,TRGEM
TRGEM,TRAVC
TRAVC,GRPIR
GRPIR,EGALY
TRALI,TRGEM
TRGEM,TRAVC
TRAVC,GRPIR
GRPIR,EGALY
TRALI,TRGEM
TRGEM,TRAVC
TRAVC,GRPIR
GRPIR,EGALY
TRALI,TRGEM
TRGEM,TRAVC
TRAVC,GRPIR
GRPIR,EGALY
CNSHK,CNNSA
IDSUB,IDSRG
IDSRG,MYPKG
CNSHK,CNNSA
IDSUB,IDSRG
IDSRG,MYPKG
CNSHK,CNNSA
IDSUB,IDSRG
IDSRG,MYPKG
CNSHK,CNNSA
LVRIX,PLGDN
DKAAR,LVRIX
LVRIX,PLGDN
PLGDN,PLSZZ
DKAAR,LVRIX
LVRIX,PLGDN
PLGDN,PLSZZ
DKAAR,LVRIX
LVRIX,PLGDN
PLGDN,PLSZZ
DKAAR,LVRIX
LVRIX,PLGDN
PLGDN,PLSZZ
DKAAR,LVRIX
LVRIX,PLGDN
PLGDN,PLSZZ
DKAAR,LVRIX
LVRIX,PLGDN
PLGDN,PLSZZ
IQUQR,SAJUB
SADMM,IQUQR
IQUQR,SAJUB
SADMM,IQUQR
IQUQR,SAJUB
SADMM,IQUQR
IQUQR,SAJUB
SADMM,IQUQR
IQUQR,SAJUB
SADMM,IQUQR
IQUQR,SAJUB
SADMM,IQUQR
IQUQR,SAJUB
SADMM,IQUQR
IQUQR,SAJUB
SADMM,IQUQR
IQUQR,SAJUB
SADMM,IQUQR
IQUQR,SAJUB
PHSFS,PHMNL
PHSFS,PHMNL
IDSRG,MYTPP
IDBPN,IDSRI
IDBPN,IDSRI
IDBPN,IDSRI
IDSUB,IDSRI
IDSUB,IDSRI
IDSUB,IDSRI
IDSUB,IDSRI
IDSUB,IDSRI
IDSUB,IDSRI
IDSUB,IDSRI
USPHL,USCHS
USCHS,PABLB
PABLB,NZTRG
AUSYD,AUMEL
AUMEL,NZPOE
NZPOE,NZTRG
NZTRG,PAMIT
PAMIT,COCTG
USPHL,USCHS
USCHS,PABLB
PKBQM,PKKHI
INIXE,INNSA
INNSA,INMUN
INMUN,PKBQM
PKBQM,PKKHI
INIXE,INNSA
INNSA,INMUN
INMUN,PKBQM
PKBQM,PKKHI
AUSYD,AUMEL
AUMEL,NZPOE
NZPOE,NZTRG
NZTRG,PAMIT
PAMIT,COCTG
USPHL,USCHS
USCHS,PABLB
PABLB,NZTRG
PTLEI,PTLIS
MAPTM,PTLEI
PTLEI,PTLIS
MAPTM,PTLEI
PTLEI,PTLIS
MAPTM,ESVGO
ESVGO,PTLEI
PTLEI,PTLIS
PTLIS,MACAS
MAPTM,ESVGO
ESVGO,PTLEI
PTLEI,PTLIS
PTLIS,MACAS
MAPTM,ESVGO
ESVGO,PTLEI
PTLEI,PTLIS
PTLIS,MACAS
MAPTM,ESVGO
ESVGO,PTLEI
PTLEI,PTLIS
PTLIS,MACAS
MAPTM,ESVGO
ESVGO,PTLEI
PTLEI,PTLIS
PTLIS,MACAS
MAPTM,ESVGO
ESVGO,PTLEI
PTLEI,PTLIS
PTLIS,MACAS
MAPTM,ESVGO
ESVGO,PTLEI
PTLEI,PTLIS
PTLIS,MACAS
MAPTM,ESVGO
ESVGO,PTLEI
PTLEI,PTLIS
PTLIS,MACAS
MAPTM,ESVGO
ESVGO,PTLEI
PTLEI,PTLIS
PTLIS,MACAS
MAPTM,ESVGO
ESVGO,PTLEI
PTLEI,PTLIS
PTLIS,MACAS
MAPTM,ESVGO
ESVGO,PTLEI
PTLEI,PTLIS
PTLIS,MACAS
MAPTM,ESVGO
ESVGO,PTLEI
PTLEI,PTLIS
INMUN,INHZA
INHZA,INCOK
INCOK,INIXE
INMUN,INHZA
INHZA,INCOK
INCOK,INIXE
INMUN,INHZA
INHZA,INCOK
INCOK,INIXE
INMUN,INHZA
INHZA,INCOK
INCOK,INIXE
INMUN,INHZA
INHZA,INCOK
INCOK,INIXE
INMUN,INHZA
INHZA,INCOK
INCOK,INIXE
INMUN,INHZA
INHZA,INCOK
INCOK,INIXE
INMUN,INHZA
INHZA,INCOK
INMAA,INTUT
INTUT,INMUN
INPAV,INCOK
INCOK,INTUT
INPAV,INCOK
INCOK,INTUT
INMUN,INIXY
INIXY,INPAV
INPAV,INCOK
INCOK,INTUT
INMUN,INIXY
INIXY,INPAV
INPAV,INCOK
INCOK,INTUT
INMUN,INIXY
INIXY,INPAV
INPAV,INCOK
INCOK,INTUT
INMUN,INIXY
INIXY,INPAV
INPAV,INCOK
INCOK,INTUT
INMUN,INIXY
INIXY,INPAV
INPAV,INCOK
INCOK,INTUT
INMUN,INIXY
INIXY,INPAV
INPAV,INCOK
INCOK,INTUT
INCOK,LKCMB
INIXY,INCOK
INCOK,INTUT
INMUN,INIXY
INIXY,INPAV
INPAV,INCOK
INCOK,INTUT
INMUN,INIXY
INIXY,INPAV
INPAV,INCOK
INCOK,INTUT
INMUN,INIXY
INIXY,INPAV
INPAV,INCOK
INCOK,INTUT
INMUN,INIXY
INIXY,INPAV
INPAV,INCOK
INCOK,INTUT
INMUN,INIXY
INIXY,INPAV
INPAV,INCOK
INCOK,INTUT
INMUN,INIXY
INIXY,INPAV
FRDKK,FRMTX
INHZA,INCOK
INCOK,INIXE
INMUN,INHZA
INHZA,INCOK
INCOK,INIXE
INMUN,INHZA
INHZA,INCOK
INCOK,INIXE
INMUN,INHZA
INHZA,INCOK
INCOK,INIXE
INMUN,INHZA
INHZA,INCOK
INCOK,INIXE
INMUN,INHZA
INHZA,INCOK
INCOK,INIXE
INMUN,INHZA
INHZA,INCOK
INCOK,INIXE
INMUN,INHZA
INHZA,INCOK
INCOK,INIXE
BDCGP,MYPKG
MYPKG,VNSGN
CNNBG,TWKHH
TWKHH,MYPKG
BDCGP,MYPKG
MYPKG,VNSGN
CNNBG,TWKHH
TWKHH,MYPKG
BDCGP,MYPKG
MYPKG,VNSGN
GRPIR,TRAVC
TRAVC,TRIZT
TRIZT,TRGEM
TRGEM,TRALI
FRFOS,ESBCN
ESBCN,ESVLC
GRPIR,TRAVC
TRAVC,TRIZT
TRIZT,TRGEM
TRGEM,TRALI
FRFOS,ESBCN
ESBCN,ESVLC
GRPIR,TRAVC
TRAVC,TRIZT
TRIZT,TRGEM
TRGEM,TRALI
FRFOS,ESBCN
ESBCN,ESVLC
GRPIR,TRAVC
TRAVC,TRIZT
TRIZT,TRGEM
TRGEM,TRALI
FRFOS,ESBCN
ESBCN,ESVLC
GRPIR,TRAVC
TRAVC,TRIZT
TRIZT,TRGEM
TRGEM,TRALI
JPKWS,JPISI
TTPTS,GYGEO
JPKUH,JPISI
JPKUH,JPISI
JPKUH,JPISI
JPKUH,JPISI
JPKUH,JPISI
JPKUH,JPISI
JPTYO,JPYOK
JPYOK,JPNGO
JPTYO,JPYOK
JPYOK,JPNGO
JPTYO,JPYOK
JPTYO,JPYOK
JPYOK,JPNGO
JPTYO,JPYOK
JPYOK,JPNGO
JPTYO,JPYOK
JPYOK,JPNGO
JPTYO,JPYOK
JPYOK,JPNGO
JPTYO,JPYOK
JPYOK,JPNGO
JPTYO,JPYOK
JPYOK,JPNGO
JPTYO,JPYOK
JPYOK,JPNGO
JPTYO,JPYOK
JPYOK,JPNGO
JPTYO,JPYOK
JPYOK,JPNGO
JPTYO,JPYOK
CNSHK,THLCH
THBKK,THLCH
THLCH,VNSGN
KRICH,KRKAN
KRKAN,CNSHK
CNSHK,THLCH
THBKK,THLCH
THLCH,VNSGN
KRICH,KRKAN
KRKAN,CNSHK
CNSHK,THLCH
THBKK,THLCH
THLCH,VNSGN
KRICH,KRKAN
KRKAN,CNSHK
CNSHK,THLCH
THBKK,THLCH
THLCH,VNSGN
KRICH,KRKAN
KRKAN,CNSHK
CNSHK,THLCH
THBKK,THLCH
THLCH,VNSGN
CNTXG,CNDLC
CNDLC,CNXMN
CNXMN,CNSHK
CNSHK,SGSIN
LKCMB,INNSA
INNSA,INPAV
INPAV,MYPKG
MYPKG,SGSIN
CNTXG,CNDLC
CNDLC,CNXMN
CNXMN,CNSHK
CNSHK,SGSIN
LKCMB,INNSA
INNSA,INPAV
IDDJB,SGSIN
IDDJB,SGSIN
IDDJB,SGSIN
IDDJB,SGSIN
IDDJB,SGSIN
IDDJB,SGSIN
IDDJB,SGSIN
IDDJB,SGSIN
IDDJB,SGSIN
IDDJB,SGSIN
IDDJB,SGSIN
IDDJB,SGSIN
IDDJB,SGSIN
IDDJB,SGSIN
IDDJB,SGSIN
JPKWS,JPISI
JPKUH,JPISI
JPKUH,JPISI
JPKUH,JPISI
JPKUH,JPISI
JPKUH,JPISI
SEHEL,NOLAR
SEHEL,NOLAR
SEHEL,NOLAR
SEHEL,NOLAR
SEHEL,NOLAR
SEHEL,NOLAR
SEHEL,NOLAR
SEHEL,NOLAR
SEHEL,NOLAR
SEHEL,NOLAR
SEHEL,NOLAR
SEHEL,NOLAR
SEHEL,NOLAR
NOOSL,NOMSS
NOMSS,NOKRS
NOOSL,NOMSS
NOMSS,NOKRS
NOOSL,NOMSS
NOMSS,NOKRS
NOOSL,NOMSS
NOMSS,NOKRS
NOOSL,NOMSS
NOMSS,NOKRS
NOOSL,NOMSS
NOMSS,NOKRS
NOOSL,NOMSS
NOMSS,NOKRS
NOOSL,NOMSS
NOMSS,NOKRS
NOOSL,NOMSS
NOMSS,NOKRS
NOOSL,NOMSS
NOMSS,NOKRS
NOOSL,NOMSS
NOMSS,NOKRS
NOOSL,NOMSS
NOMSS,NOKRS
NOOSL,NOMSS
NOMSS,NOKRS
NOOSL,NOMSS
NOMSS,NOKRS
VNHPH,TWKHH
JPTYO,JPSMZ
JPSMZ,JPNGO
JPNGO,JPUKB
JPUKB,TWKEL
TWKEL,TWKHH
VNHPH,TWKHH
JPTYO,JPSMZ
JPSMZ,JPNGO
JPNGO,JPUKB
JPUKB,TWKEL
TWKEL,TWKHH
VNHPH,TWKHH
JPTYO,JPSMZ
JPSMZ,JPNGO
JPNGO,JPUKB
JPUKB,TWKEL
TWKEL,TWKHH
VNHPH,TWKHH
JPTYO,JPSMZ
JPSMZ,JPNGO
JPNGO,JPUKB
JPUKB,TWKEL
TWKEL,TWKHH
VNHPH,TWKHH
BRSSZ,BRPNG
BRPNG,BRIBB
BRIBB,BRSSZ
BRSSZ,BRRIO
BRRIO,BRSSA
BRSSA,COCTG
COCTG,COTRB
COTRB,JMKIN
MXVER,MXATM
MXATM,USHOU
USHOU,USMSY
USMSY,DOCAU
DOCAU,COCTG
BRSSZ,BRPNG
BRPNG,BRIBB
BRIBB,BRSSZ
BRSSZ,BRRIO
BRRIO,BRSSA
BRSSA,COCTG
COCTG,COTRB
MYPKG,MYTPP
MYTPP,SGSIN
AUMEL,AUSYD
AUSYD,AUADL
AUADL,AUFRE
MYPKG,MYTPP
MYTPP,SGSIN
AUMEL,AUSYD
AUSYD,AUADL
AUADL,AUFRE
INHZA,INMUN
INMUN,LKCMB
LKCMB,MYPKG
INHZA,INMUN
INMUN,LKCMB
LKCMB,MYPKG
LYTIP,LYKHO
LYKHO,MTMLA
USSAV,USNYC
USNYC,USORF
USORF,USBAL
MYPKG,VNVUT
VNVUT,VNHPH
VNHPH,TWKHH
NCNOU,FJLTK
NCNOU,FJLTK
USSAV,USNYC
USNYC,USORF
USORF,USBAL
USBAL,MYPKG
MYPKG,VNVUT
VNVUT,TWKHH
JPYOK,JPOSA
JPOSA,CNTAO
CNTAO,CNNBG
CNNBG,TWKHH
AUMEL,AUSYD
AUSYD,AUBNE
JPYOK,JPOSA
JPOSA,CNTAO
CNTAO,CNNBG
CNNBG,TWKHH
AUMEL,AUSYD
AUSYD,AUBNE
GBFXT,DEHAM
DEHAM,LKCMB
LKCMB,SGSIN
TWKHH,CNTAO
CNTAO,CNNBG
CNNBG,SGSIN
USSAV,USNYC
USNYC,USORF
USORF,USBAL
USBAL,MYPKG
MYPKG,VNVUT
VNVUT,TWKHH
SGSIN,MYPKG
CNDLC,CNTXG
CNTXG,CNTAO
CNTAO,CNFUG
CNFUG,CNSHK
CNSHK,CNNSA
CNDLC,CNTXG
CNTXG,CNTAO
CNTAO,CNFUG
CNFUG,CNSHK
CNSHK,CNNSA
CNTAO,CNNBG
CNNBG,CNSHK
CNSHK,CNNSA
CNNSA,SGSIN
AEFJR,OMSOH
OMSOH,SGSIN
CNTAO,CNNBG
CNNBG,CNSHK
CNSHK,CNNSA
CNNSA,SGSIN
ESBCN,MTMLA
ESBCN,MTMLA
ESBCN,MTMLA
ESBCN,MTMLA
ESBCN,MTMLA
ESBCN,FRMRS
FRMRS,ESVLC
ESVLC,ESHUV
DZORN,DZMOS
ESBCN,FRMRS
FRMRS,ESVLC
ESVLC,ESHUV
DZORN,DZMOS
ESBCN,FRMRS
FRMRS,ESVLC
ESVLC,ESHUV
USORF,USBAL
KNBAS,KNNEV
VNVUT,VNSGN
VNVUT,VNSGN
USLAX,USHNL
CNSHK,CNLIH
VNVUT,VNSGN
CNTAO,CNLSN
CNNBG,JPTYO
CNSHK,CNNSA
CNXMN,CNNDE
CNSHK,CNLIH
CNTAO,CNYNT
CNSHK,CNZHA
CNXMN,CNNDE
CNSHK,CNGON
CNNBG,JPOSA
CNNBG,JPUKB
CNNSA,IDPNJ
CNNBG,CNZAP
CNNBG,CNZAP
CNDLC,CNJNZ
CNXMN,CNNDE
CNBHY,CNFAN
CNFAN,CNQZH
CNNBG,JPOSA
CNNBG,JPOSA
CNNBG,JPOSA
CNNBG,JPOSA
CNNBG,JPNGO
CNDLC,CNJNZ
CNDLC,CNJNZ
CNDLC,CNJNZ
CNNBG,JPUKB
CNNBG,JPUKB
CNSHK,CNHUA
CNNBG,CNBAY
CNSHK,CNZHA
CNTAO,CNLYG
CNNSA,IDPNJ
CNDLC,CNJNZ
CNDLC,CNJNZ
CNDLC,CNJNZ
CNDLC,CNJNZ
CNSHK,CNYQS
CNBHY,CNFAN
CNFAN,CNQZH
CNSHK,CNHUA
CNNSA,IDPNJ
CNSHK,CNLIH
CNDLC,CNJNZ
CNDLC,CNJNZ
CNTAO,CNLSN
CNSHK,CNYQS
CNDLC,CNJNZ
CNTAO,CNLSN
CNDLC,CNJNZ
CNXMN,CNNDE
CNNSA,CNCAN
CNXMN,CNNDE
CNSHK,CNQZH
CNSHK,CNNSA
CNXMN,CNNDE
CNNBG,JPNGO
CNSHK,CNGON
CNSHK,CNHUA
CNNSA,IDPNJ
FRLEH,SEGOT
FRLEH,SEGOT
FRLEH,SEGOT
FRLEH,SEGOT
FRLEH,SEGOT
FRLEH,SEGOT
PAMIT,CUSCU
COCTG,CUSCU
KNBAS,KNNEV
USORF,USBAL
USORF,USBAL
INMUN,INKAT
KNBAS,KNNEV
KNBAS,KNNEV
PTLIS,STTMS
BRVCO,BRMCP
BRMCP,BRMAO
BRIGI,BRVIX
BRVIX,BRSSA
BRSSA,BRSUA
BRSUA,BRNAT
BRNAT,BRPEC
BRPEC,BRFOR
BRFOR,BRVCO
BRVCO,BRMCP
BRMCP,BRMAO
BRITJ,BRNVT
BRNVT,BRIBB
BRIBB,BRIOA
BRIOA,BRPNG
BRPNG,BRSSZ
BRSSZ,BRRIO
BRRIO,BRIGI
BRIGI,BRVIX
BRVIX,BRSSA
BRSSA,BRSUA
BRSUA,BRNAT
BRNAT,BRPEC
BRPEC,BRFOR
BRFOR,BRVCO
BRVCO,BRMCP
BRMCP,BRMAO
BRRIG,BRITJ
BRITJ,BRNVT
BRNVT,BRIBB
BRIBB,BRIOA
BRIOA,BRPNG
BRPNG,BRSSZ
BRSSZ,BRRIO
BRRIO,BRIGI
BRIGI,BRVIX
BRVIX,BRSSA
BRSSA,BRSUA
BRSUA,BRNAT
BRNAT,BRPEC
BRPEC,BRFOR
BRFOR,BRVCO
BRVCO,BRMCP
BRMCP,BRMAO
BRRIG,BRITJ
BRITJ,BRNVT
BRNVT,BRIBB
BRIBB,BRIOA
BRIOA,BRPNG
BRPNG,BRSSZ
BRSSZ,BRRIO
BRRIO,BRIGI
BRIGI,BRVIX
BRVIX,BRSSA
BRSSA,BRSUA
BRSUA,BRNAT
BRNAT,BRPEC
BRPEC,BRFOR
BRFOR,BRVCO
BRVCO,BRMCP
BRMCP,BRMAO
BRRIG,BRITJ
BRITJ,BRNVT
BRNVT,BRIBB
BRIBB,BRIOA
BRIOA,BRPNG
BRPNG,BRSSZ
BRSSZ,BRRIO
BRRIO,BRIGI
BRIGI,BRVIX
BRVIX,BRSSA
BRSSA,BRSUA
BRSUA,BRNAT
BRNAT,BRPEC
BRPEC,BRFOR
BRFOR,BRVCO
BRVCO,BRMCP
BRMCP,BRMAO
BRRIG,BRITJ
BRITJ,BRNVT
BRNVT,BRIBB
BRIBB,BRIOA
BRIOA,BRPNG
BRPNG,BRSSZ
BRSSZ,BRRIO
BRRIO,BRIGI
BRIGI,BRVIX
BRVIX,BRSSA
BRSSA,BRSUA
BRSUA,BRNAT
BRNAT,BRPEC
BRPEC,BRFOR
